Column1;country;points;price;province;region_1;variety;winery
126004;Italy;88;500;Central Italy;Montefalco Sagrantino;Sagrantino;Perticaia
126007;Italy;88;140;Central Italy;Sangiovese di Romagna;Sangiovese;Trerè
126028;Italy;88;140;Central Italy;Lacrima di Morro d'Alba;Lacrima;Velenosi
126031;Italy;87;150;Piedmont;Barbera d'Asti;Barbera;Prunotto
126036;Italy;87;220;Piedmont;Barbera d'Asti;Barbera;Bricco dei Guazzi
126040;Italy;87;350;Piedmont;Barbera d'Asti Superiore;Barbera;Elio Perrone
126051;Italy;87;400;Piedmont;Barbera d'Alba;Barbera;Cascina Chicco
126052;Italy;87;160;Piedmont;Dolcetto d'Alba;Dolcetto;Cascina Roccalini
126055;Italy;87;170;Piedmont;Dolcetto d'Alba;Dolcetto;Marchesi di Barolo
126061;Italy;88;300;Piedmont;Barbera d'Alba;Barbera;Cigliuti
126076;Italy;88;550;Piedmont;Barolo;Nebbiolo;Principiano Ferdinando
126082;Italy;88;200;Piedmont;Dolcetto d'Alba;Dolcetto;Cigliuti
126087;Italy;88;210;Piedmont;Dolcetto d'Alba;Dolcetto;Pio Cesare
126088;Italy;88;180;Piedmont;Dolcetto d'Alba;Dolcetto;Tenuta Rocca
126089;Italy;88;280;Piedmont;Langhe;Nebbiolo;Tenute Cisa Asinari dei Marchesi di Gresy
126090;Italy;85;250;Tuscany;Orcia;Sangiovese;Poggio al Vento
126092;Italy;85;120;Tuscany;Chianti;Sangiovese;Melini
126093;Italy;84;200;Tuscany;Chianti Colli Senesi;Sangiovese;Cesani
126095;Italy;84;100;Central Italy;Verdicchio dei Castelli di Jesi Classico;Verdicchio;Garofoli
126103;Italy;84;90;Sicily & Sardinia;Sicilia;Nero d'Avola;Villa Pozzi
126129;Italy;88;200;Central Italy;Lago di Corbara;Pinot Nero;Barberani
126146;Italy;87;200;Tuscany;Toscana;Sangiovese;I Balzini
126155;Italy;93;710;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Masi
126156;Italy;92;550;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Cecilia Beretta
126171;Italy;92;650;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Castellani Michele & Figli
126183;Italy;86;180;Veneto;Prosecco di Valdobbiadene;Prosecco;Andreola Orsola
126185;Italy;86;190;Veneto;Prosecco di Valdobbiadene;Prosecco;Col Saliz
126188;Italy;86;110;Veneto;Prosecco di Valdobbiadene;Prosecco;Bellussi
126190;Italy;86;200;Veneto;Prosecco di Conegliano;Prosecco;Carpenè Malvolti
126197;Italy;86;130;Veneto;Prosecco di Conegliano e Valdobbiadene;Prosecco;Toffoli
126199;Italy;86;250;Veneto;Prosecco di Conegliano e Valdobbiadene;Prosecco;Vigne Matte
126203;Italy;86;160;Veneto;Prosecco di Conegliano;Prosecco;Sommariva
126206;Italy;86;200;Veneto;Prosecco di Conegliano e Valdobbiadene;Prosecco;Montesel
126207;Italy;86;170;Veneto;Prosecco del Veneto;Prosecco;Moletto
126209;Italy;86;150;Veneto;Prosecco del Veneto;Prosecco;Adami
126211;Italy;87;240;Northeastern Italy;Collio;Pinot Grigio;Russiz Superiore
126221;Italy;87;200;Tuscany;Toscana;Rosé;I Giusti e Zanza
126239;Italy;87;110;Northeastern Italy;Delle Venezie;Chardonnay;Lagaria
126241;Italy;84;100;Northeastern Italy;Delle Venezie;Pinot Grigio;Bella Donna
126271;Italy;87;180;Tuscany;Montecucco;Red Blend;Collemassari
126299;Italy;87;210;Tuscany;Toscana;Sangiovese;Castello di Poppiano
126300;Italy;87;180;Piedmont;Dolcetto d'Alba;Dolcetto;Mauro Sebaste
126301;Italy;87;170;Piedmont;Dolcetto d'Alba;Dolcetto;Pe're Alessandro
126302;Italy;87;130;Piedmont;Barbera d'Asti;Barbera;Pico Maccario
126304;Italy;87;200;Piedmont;Dolcetto d'Alba;Dolcetto;Tenute Cisa Asinari dei Marchesi di Gresy
126308;Italy;87;200;Piedmont;Barbera d'Asti;Barbera;Montalbera
126316;Italy;87;140;Piedmont;Barbera d'Alba;Barbera;Boroli
126318;Italy;87;120;Piedmont;Dolcetto d'Alba Superiore;Dolcetto;Cascina del Monastero
126341;Italy;88;480;Central Italy;Forlì;Sangiovese;Castelluccio
126352;Italy;87;330;Central Italy;Forlì;Sangiovese;Castelluccio
126361;Italy;88;550;Piedmont;Nebbiolo d'Alba;Nebbiolo;Sandrone
126362;Italy;88;230;Piedmont;Barbera d'Alba;Barbera;Pelassa
126363;Italy;88;440;Piedmont;Barbaresco;Nebbiolo;Beni di Batasiolo
126380;Italy;88;160;Piedmont;Barolo;Nebbiolo;Veglio
126381;Italy;88;470;Piedmont;Barbera d'Alba;Barbera;Vietti
126382;Italy;88;500;Piedmont;Barbera d'Asti Superiore;Barbera;La Spinetta
126384;Italy;88;220;Piedmont;Barbera d'Alba;Barbera;Pio Cesare
126385;Italy;88;230;Piedmont;Nebbiolo d'Alba;Nebbiolo;Pelassa
126393;Italy;84;120;Northeastern Italy;Delle Venezie;Pinot Grigio;Montelvini
126401;Italy;84;200;Southern Italy;Lacryma Christi del Vesuvio;Red Blend;Digi Or
126403;Italy;84;130;Tuscany;Chianti Classico;Sangiovese;Piegaia
126407;Italy;84;190;Tuscany;Rosso di Montepulciano;Prugnolo Gentile;Salcheto
126421;Italy;87;180;Central Italy;Umbria;Red Blend;Barberani
126423;Italy;87;170;Central Italy;Lago di Corbara;Red Blend;Castello di Corbara
126430;Italy;87;140;Tuscany;Toscana;Red Blend;Poggio alle Sughere
126437;Italy;87;200;Tuscany;Colli della Toscana Centrale;Sangiovese;Castello di Poppiano
126439;Italy;87;250;Central Italy;Montefalco Rosso;Red Blend;Madonna Alta
126441;Italy;87;180;Northeastern Italy;Colli Orientali del Friuli;Verduzzo Friulano ;La Tunella
126456;Italy;92;1050;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Castellani Michele & Figli
126459;Italy;92;900;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Giuseppe Campagnola
126467;Italy;92;600;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Villa Monteleone
126480;Italy;86;180;Veneto;Prosecco di Conegliano e Valdobbiadene;Prosecco;Cà Vittoria
126484;Italy;86;170;Veneto;Prosecco del Veneto;Prosecco;Col Saliz
126485;Italy;86;240;Veneto;Prosecco di Valdobbiadene;Prosecco;Drusian
126486;Italy;86;180;Veneto;Prosecco di Valdobbiadene;Prosecco;Malibràn
126493;Italy;86;180;Veneto;Prosecco di Valdobbiadene;Prosecco;Spagnol
126495;Italy;86;160;Italy Other;Italy;Prosecco;Tenuta Cà Bolani
126497;Italy;86;130;Veneto;Prosecco del Veneto;Prosecco;Villa Sandi
126502;Italy;86;200;Veneto;Prosecco di Conegliano e Valdobbiadene;Prosecco;Cà Vittoria
126503;Italy;86;180;Veneto;Prosecco di Conegliano e Valdobbiadene;Prosecco;Cà Vittoria
126506;Italy;86;150;Veneto;Prosecco del Veneto;Prosecco;Caposaldo
126507;Italy;86;200;Veneto;Prosecco di Conegliano;Prosecco;Domenico de Bertiol
126513;Italy;87;380;Sicily & Sardinia;Sicilia;Rosé;Paolo Calì
126517;Italy;87;120;Sicily & Sardinia;Sicilia;Chardonnay;Feudo Montoni
126520;Italy;87;180;Veneto;Colli di Conegliano;White Blend;Astoria
126526;Italy;87;120;Southern Italy;Puglia;Chardonnay;Tormaresca
126527;Italy;87;180;Northeastern Italy;Alto Adige;Rosé;St. Pauls
126533;Italy;87;120;Northeastern Italy;Trentino;Chardonnay;Bollini
126589;Italy;86;120;Tuscany;Sant'Antimo;Red Blend;Fattoria Scopone
126592;Italy;86;150;Tuscany;Toscana;White Blend;Badia a Coltibuono
126596;Italy;86;110;Tuscany;Toscana;White Blend;Banfi
126600;Italy;87;200;Piedmont;Barbera del Monferrato;Barbera;Montalbera
126608;Italy;87;140;Piedmont;Asti;Moscato;Gancia
126609;Italy;87;180;Piedmont;Barbera d'Alba;Barbera;Giacomo Vico
126610;Italy;87;160;Piedmont;Dolcetto d'Alba;Dolcetto;Giacosa Fratelli
126612;Italy;87;350;Piedmont;Barbera d'Asti Superiore Nizza;Barbera;Pescaja
126613;Italy;87;90;Piedmont;Barbera d'Asti;Barbera;Pico Maccario
126620;Italy;87;180;Piedmont;Barbera d'Asti Superiore;Barbera;Vinchio-Vaglio Serra
126626;Italy;87;210;Piedmont;Roero Arneis;Arneis;Mauro Sebaste
126630;Italy;87;180;Central Italy;Lazio;Merlot;Casale del Giglio
126632;Italy;87;150;Central Italy;Torgiano;Red Blend;Lungarotti
126639;Italy;87;170;Central Italy;Montepulciano d'Abruzzo;Montepulciano;Oriel
126645;Italy;87;130;Central Italy;Rubicone;Red Blend;Umberto Cesari
126652;Italy;87;170;Sicily & Sardinia;Vermentino di Sardegna;Vermentino;Cantina Santadi
126661;Italy;88;740;Piedmont;Barolo;Nebbiolo;Azienda Agricola Cogno
126670;Italy;88;300;Piedmont;Langhe;Nebbiolo;La Spinetta
126686;Italy;88;230;Piedmont;Langhe;Dolcetto;Pelassa
126691;Italy;84;110;Sicily & Sardinia;Sicilia;Nero d'Avola;Valle dell'Acate
126702;Italy;84;120;Central Italy;Frascati Superiore;White Blend;Fontana Candida
126703;Italy;84;130;Sicily & Sardinia;Sicilia;Syrah;Valle dell'Acate
126704;Italy;84;120;Tuscany;Chianti Colli Senesi;Sangiovese;Vèscine
126705;Italy;84;260;Tuscany;Chianti Classico;Sangiovese;Villa Cerna
126709;Italy;84;100;Northeastern Italy;Venezie;Rosé;Masi
126712;Italy;83;160;Central Italy;Colli Perugini;Rosé;Chiorri
126713;Italy;83;160;Central Italy;Montepulciano d'Abruzzo;Montepulciano;Il Feuduccio Di S. Maria D'Orni
126722;Italy;87;340;Central Italy;Sagrantino di Montefalco;Sagrantino;Casale Triocco
126726;Italy;87;150;Central Italy;Umbria;Sangiovese;Chiorri
126727;Italy;87;150;Central Italy;Torgiano;Red Blend;Lungarotti
126733;Italy;87;210;Northeastern Italy;Colli Orientali del Friuli;Tocai Friulano;La Tunella
126735;Italy;87;330;Central Italy;Sagrantino di Montefalco;Sagrantino;Cantina Tudernum
126745;Italy;87;450;Central Italy;Sagrantino di Montefalco;Sagrantino;Tenuta Alzatura
126749;Italy;87;190;Northeastern Italy;Alto Adige;Chardonnay;Loacker
126771;Italy;91;750;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Tommasi
126775;Italy;91;450;Veneto;Amarone della Valpolicella Classico;Corvina, Rondinella, Molinara;Cesari
126785;Italy;86;140;Veneto;Prosecco di Valdobbiadene;Prosecco;Valdo
126786;Italy;86;130;Veneto;Prosecco del Veneto;Prosecco;Zonin
126787;Italy;86;130;Veneto;Prosecco del Veneto;Prosecco;Zonin
126788;Italy;86;130;Veneto;Prosecco del Veneto;Prosecco;Toffoli
126790;Italy;86;120;Veneto;Prosecco del Veneto;Prosecco;Bortolotti
126791;Italy;86;180;Veneto;Prosecco di Conegliano;Prosecco;L'Antica Quercia
126796;Italy;86;150;Veneto;Prosecco di Conegliano;Prosecco;Carmina
126797;Italy;86;190;Veneto;Prosecco di Valdobbiadene;Prosecco;Mionetto
126798;Italy;86;180;Veneto;Prosecco di Valdobbiadene;Prosecco;Mionetto
126801;Italy;86;150;Veneto;Prosecco del Veneto;Prosecco;Ruggeri & C.
126806;Italy;86;100;Veneto;Prosecco del Veneto;Prosecco;Zonin
126814;Italy;87;180;Piedmont;Barbera d'Alba;Barbera;Rivetti Massimo
126823;Italy;87;120;Tuscany;Toscana;Chardonnay;Ruffino
126830;Italy;86;100;Sicily & Sardinia;Sicilia;Rosé;Cusumano
126841;Italy;87;150;Piedmont;Dolcetto d'Alba;Dolcetto;Rivetto
126843;Italy;87;200;Piedmont;Dolcetto di Dogliani;Dolcetto;Poderi Luigi Einaudi
126844;Italy;87;180;Piedmont;Dolcetto di Dogliani;Dolcetto;Pecchenino
126847;Italy;87;150;Piedmont;Dolcetto d'Alba;Dolcetto;Renato Ratti
126849;Italy;87;190;Piedmont;Dolcetto di Diano d'Alba;Dolcetto;Bricco Maiolica
126853;Italy;87;150;Piedmont;Dolcetto di Monferrato;Dolcetto;CarlindePaolo
126862;Italy;87;140;Piedmont;Gavi;Cortese;Araldica
126863;Italy;87;150;Piedmont;Dolcetto d'Alba;Dolcetto;Bava
126865;Italy;87;160;Piedmont;Roero;Arneis;Giacosa Fratelli
126866;Italy;87;220;Piedmont;Dolcetto d'Alba;Dolcetto;Gianni Gagliardo
126873;Italy;86;150;Tuscany;Maremma;Cabernet Sauvignon;Tommasi
126886;Italy;86;130;Tuscany;Toscana;Red Blend;Ciacci Piccolomini d'Aragona
126900;Italy;87;550;Central Italy;Forlì;Sauvignon Blanc;Castelluccio
126909;Italy;87;170;Central Italy;Torgiano;Red Blend;Lungarotti
126910;Italy;87;150;Central Italy;Terre di Chieti;Merlot;Manilow
126914;Italy;87;280;Sicily & Sardinia;Carignano del Sulcis;Carignano;Mesa
126919;Italy;87;150;Central Italy;Sangiovese di Romagna;Sangiovese;Umberto Cesari
126938;Italy;83;110;Northeastern Italy;Delle Venezie;Pinot Grigio;Vino dei Fratelli
126969;Italy;87;200;Piedmont;Dolcetto d'Alba;Dolcetto;Camerano
126980;Italy;87;150;Piedmont;Dolcetto d'Alba;Dolcetto;Renato Ratti
126985;Italy;87;170;Piedmont;Langhe;Red Blend;Fontanafredda
126998;Italy;83;170;Southern Italy;Salento;Red Blend;Cantine Due Palme
127033;Italy;87;150;Central Italy;Umbria;Red Blend;Terre de Trinci
127035;Italy;87;160;Northeastern Italy;Collio;Tocai Friulano;Ronco Blanchis
127040;Italy;86;210;Northeastern Italy;Colli Orientali del Friuli;Verduzzo Friulano ;Colutta
127056;Italy;85;190;Veneto;Prosecco di Conegliano;Prosecco;Bellenda
127059;Italy;85;250;Veneto;Prosecco di Conegliano e Valdobbiadene;Prosecco;Vigne Matte
127062;Italy;85;200;Veneto;Prosecco di Conegliano e Valdobbiadene;Prosecco;Montesel
127063;Italy;85;200;Veneto;Prosecco del Veneto;Prosecco;Masottina
127064;Italy;85;130;Veneto;Prosecco del Veneto;Prosecco;Martini & Rossi
127065;Italy;85;150;Veneto;Prosecco del Veneto;Prosecco;Domenico de Bertiol
127066;Italy;85;170;Veneto;Prosecco del Veneto;Prosecco;Bellenda
127068;Italy;85;140;Veneto;Prosecco del Veneto;Prosecco;Borgo Magredo
127069;Italy;85;180;Veneto;Prosecco di Valdobbiadene;Prosecco;Malibràn
127074;Italy;85;150;Veneto;Prosecco del Veneto;Prosecco;Zardetto
127076;Italy;85;100;Veneto;Prosecco del Veneto;Prosecco;Valdo
127077;Italy;85;190;Veneto;Prosecco di Valdobbiadene;Prosecco;Varaschin
127095;Italy;86;80;Southern Italy;Terra degli Osci;Rosé;Cantine Cipressi
127097;Italy;86;200;Tuscany;Toscana;Rosé;Fabrizio Dionisio
127110;Italy;87;210;Piedmont;Moscato d'Asti;Moscato;Mauro Sebaste
127111;Italy;87;220;Piedmont;Barbera d'Alba;Barbera;Tenuta Carretta
127125;Italy;87;140;Piedmont;Barbera d'Asti Superiore;Barbera;Alfonso Boeri
127138;Italy;87;550;Piedmont;Barbera d'Asti;Barbera;Costa Olmo
127154;Italy;84;190;Tuscany;Maremma;Vermentino;Fattoria di Magliano
127189;Italy;86;150;Tuscany;Maremma;Vermentino;Tommasi
127204;Italy;87;1260;Sicily & Sardinia;Isola dei Nuraghi;Red Blend;Feudi della Medusa
127207;Italy;87;200;Central Italy;Montepulciano d'Abruzzo;Montepulciano;Jasci
127214;Italy;87;500;Central Italy;Montepulciano d'Abruzzo;Montepulciano;Valori
127224;Italy;87;320;Central Italy;Forlì;Sangiovese;Castelluccio
127226;Italy;87;100;Central Italy;Montepulciano d'Abruzzo;Montepulciano;Cantine Aurora
127261;Italy;87;180;Piedmont;Dolcetto d'Alba;Dolcetto;Marchesi di Barolo
127264;Italy;87;180;Piedmont;Barbera d'Asti;Barbera;Massimiliano Vivalda
127270;Italy;87;260;Piedmont;Barbera d'Alba;Barbera;Vietti
127286;Italy;87;280;Piedmont;Roero;Nebbiolo;Pelassa
127287;Italy;87;140;Piedmont;Barbera d'Alba;Barbera;Pelassa
127289;Italy;87;610;Piedmont;Nebbiolo d'Alba;Nebbiolo;Sandrone
127290;Italy;86;120;Northeastern Italy;Delle Venezie;Pinot Grigio;Solemar
127293;Italy;86;180;Central Italy;Montefalco Rosso;Red Blend;Terre de Trinci
127295;Italy;86;150;Northeastern Italy;Colli Orientali del Friuli;Pinot Grigio;Mosolo Gleni
127317;Italy;86;500;Central Italy;Sagrantino di Montefalco;Sagrantino;Martinelli
127357;Italy;85;180;Veneto;Prosecco del Veneto;Prosecco;Casalnova
127361;Italy;85;100;Veneto;Prosecco del Veneto;Prosecco;Mionetto
127362;Italy;85;140;Veneto;Marca Trevigiana;Prosecco;Moletto
127365;Italy;85;190;Veneto;Prosecco di Valdobbiadene;Prosecco;Perlage
127374;Italy;85;220;Veneto;Prosecco di Conegliano e Valdobbiadene;Prosecco;Vigne Matte
127376;Italy;85;120;Veneto;Prosecco del Veneto;Prosecco;Mionetto
127377;Italy;85;160;Veneto;Prosecco di Conegliano;Prosecco;L'Antica Quercia
127382;Italy;86;210;Southern Italy;Castel del Monte;Chardonnay;Tormaresca
127404;Italy;86;170;Southern Italy;Salento;Rosé;L'Astore Masseria
127411;Italy;87;110;Piedmont;Barbera d'Asti;Barbera;Cantine Volpi
127412;Italy;87;200;Piedmont;Barbera d'Alba;Barbera;Cascina Chicco
127414;Italy;87;180;Piedmont;Barbera d'Asti;Barbera;Cascina Roera
127416;Italy;87;170;Piedmont;Barbera d'Alba;Barbera;Tre Donne
127420;Italy;87;170;Piedmont;Dolcetto d'Alba;Dolcetto;Prunotto
127424;Italy;87;170;Piedmont;Roero Arneis;Arneis;Pelassa
127430;Italy;86;160;Piedmont;Barbera d'Asti;Barbera;Coppo
127453;Italy;86;140;Tuscany;Toscana;Red Blend;Scopetani
127456;Italy;86;150;Tuscany;Toscana;Red Blend;Teruzzi & Puthod
127459;Italy;86;200;Tuscany;Colli della Toscana Centrale;Red Blend;I Veroni
127467;Italy;86;180;Tuscany;Toscana;Red Blend;Bocelli
127469;Italy;86;150;Tuscany;Maremma;Red Blend;Tommasi
127505;Italy;87;140;Central Italy;Rosso Piceno Superiore;Red Blend;Velenosi
127506;Italy;87;100;Central Italy;Montepulciano d'Abruzzo;Montepulciano;Talamonti
127510;Italy;87;260;Central Italy;Colli di Faenza;Red Blend;Trerè
127514;Italy;87;180;Sicily & Sardinia;Cannonau di Sardegna;Cannonau;Argiolas
127516;Italy;87;140;Central Italy;Torgiano;White Blend;Lungarotti
127517;Italy;87;220;Central Italy;Rosso Piceno Superiore;Red Blend;Il Conte
127523;Italy;87;170;Central Italy;Forlì;Sangiovese;Drei Donà Tenuta La Palazza
127528;Italy;87;230;Central Italy;Lazio;Petite Verdot;Casale del Giglio
127539;Italy;84;180;Tuscany;Vernaccia di San Gimignano;Vernaccia;La Lastra
127570;Italy;87;180;Piedmont;Gavi;Cortese;Michele Chiarlo
127573;Italy;87;200;Piedmont;Gavi di Gavi;Cortese;Bricco dei Guazzi
127575;Italy;87;250;Piedmont;Dolcetto d'Alba;Dolcetto;Conterno Fantino
127592;Italy;81;200;Southern Italy;Pompeiano;Piedirosso;Digi Or
127611;Italy;96;4450;Piedmont;Langhe;Nebbiolo;Gaja
127613;Italy;95;2550;Piedmont;Langhe;Nebbiolo;Gaja
127619;Italy;95;4450;Piedmont;Langhe;Nebbiolo;Gaja
127627;Italy;86;120;Central Italy;Umbria;Sangiovese;Castello Monte Vibiano Vecchio
127646;Italy;86;160;Northeastern Italy;Colli Orientali del Friuli;Tocai Friulano;Valchiarò
127653;Italy;85;250;Veneto;Montello e Colli Asolani;Prosecco;Cirotto
127656;Italy;85;220;Veneto;Prosecco di Valdobbiadene;Prosecco;Drusian
127662;Italy;85;180;Veneto;Prosecco di Valdobbiadene;Prosecco;Spagnol
127664;Italy;85;240;Veneto;Prosecco di Valdobbiadene;Prosecco;Bortolin
127669;Italy;85;220;Veneto;Prosecco di Valdobbiadene;Prosecco;Drusian
127671;Italy;85;120;Northeastern Italy;Delle Venezie;Prosecco;Cavit
127695;Italy;86;180;Tuscany;Colli della Toscana Centrale;White Blend;Fattoria di Petrognano
127704;Italy;86;140;Veneto;Valdadige;Pinot Grigio;Josef Brigl
127705;Italy;86;150;Tuscany;Colli della Toscana Centrale;White Blend;Villa Calcinaia
127714;Italy;86;110;Piedmont;Barbera del Monferrato;Barbera;Marchesi di Barolo
127724;Italy;86;110;Veneto;Prosecco;Glera;Gancia
127728;Italy;86;150;Piedmont;Dolcetto di Monferrato;Dolcetto;CarlindePaolo
127732;Italy;86;170;Piedmont;Barbera d'Alba;Barbera;Marchesi di Barolo
127735;Italy;86;150;Piedmont;Dolcetto d'Asti;Dolcetto;Massimiliano Vivalda
127739;Italy;86;110;Piedmont;Moscato d'Asti;Moscato;Gancia
127741;Italy;87;150;Central Italy;Montepulciano d'Abruzzo;Montepulciano;Valori
127743;Italy;87;280;Sicily & Sardinia;Vermentino di Sardegna;Vermentino;Tenute Soletta
127752;Italy;87;280;Sicily & Sardinia;Vermentino di Sardegna;Vermentino;Mesa
127756;Italy;86;160;Central Italy;Umbria;Sangiovese;Chiorri
127761;Italy;86;160;Sicily & Sardinia;Vermentino di Sardegna;Vermentino;Argiolas
127768;Italy;86;240;Sicily & Sardinia;Cannonau di Sardegna;Cannonau;Meloni
127784;Italy;94;950;Tuscany;Toscana;Red Blend;Marchesi Antinori
127804;Italy;86;160;Tuscany;Montecucco;Red Blend;Piandibugnano
127871;Italy;87;230;Piedmont;Dolcetto di Dogliani;Dolcetto;Poderi Luigi Einaudi
127873;Italy;87;200;Piedmont;Dolcetto di Dogliani;Dolcetto;San Romano
127881;Italy;86;250;Piedmont;Barbera d'Alba;Barbera;Boroli
127885;Italy;86;150;Piedmont;Barbera d'Alba Superiore;Barbera;Veglio
127886;Italy;86;170;Piedmont;Dolcetto d'Alba;Dolcetto;Tenute Cisa Asinari dei Marchesi di Gresy
127892;Italy;95;2300;Piedmont;Barolo;Nebbiolo;Ceretto
127894;Italy;95;1250;Piedmont;Barolo;Nebbiolo;Vietti
127899;Italy;94;1250;Piedmont;Barolo;Nebbiolo;Vietti
127901;Italy;94;4450;Piedmont;Langhe;Nebbiolo;Gaja
127902;Italy;94;690;Piedmont;Barolo;Nebbiolo;Luigi Baudana
127903;Italy;94;1000;Piedmont;Barolo;Nebbiolo;Renato Ratti
127905;Italy;94;1000;Piedmont;Barbaresco;Nebbiolo;Bruno Rocca
127906;Italy;94;680;Piedmont;Barbaresco;Nebbiolo;Cantina del Pino
127913;Italy;94;790;Piedmont;Barolo;Nebbiolo;Boroli
127916;Italy;94;2550;Piedmont;Langhe;Nebbiolo;Gaja
127918;Italy;94;1250;Piedmont;Barolo;Nebbiolo;Vietti
127931;Italy;85;120;Tuscany;Toscana;Sangiovese;Castello di Monastero
127933;Italy;85;190;Northeastern Italy;Colli Orientali del Friuli;Pinot Grigio;La Tunella
127948;Italy;85;350;Central Italy;Sagrantino di Montefalco;Sagrantino;Casale Triocco
127949;Italy;85;150;Central Italy;Umbria;Pinot Grigio;Lungarotti
127984;Italy;86;130;Veneto;Bardolino Classico;Rosé;Marchesini
127994;Italy;86;100;Central Italy;Montepulciano d'Abruzzo Cerasuolo;Rosé;Talamonti
128001;Italy;86;130;Southern Italy;Salento;Rosé;Masseria Altemura
128011;Italy;86;250;Piedmont;Barbera d'Alba;Barbera;Tenuta L'Illuminata
128012;Italy;86;130;Piedmont;Barbera d'Asti;Barbera;Villa Giada
128017;Italy;86;110;Piedmont;Barbera d'Alba;Barbera;Palladino
128021;Italy;86;130;Piedmont;Barbera d'Asti;Barbera;Ricossa
128028;Italy;86;100;Piedmont;Barbera d'Asti Superiore;Barbera;Cantine Aurora
128033;Italy;86;180;Piedmont;Dolcetto d'Alba;Dolcetto;Marcarini
128037;Italy;86;220;Piedmont;Barbera d'Alba Superiore;Barbera;Giacomo Fenocchio
128065;Italy;85;160;Tuscany;Toscana;Red Blend;Leopoldo I di Toscana
128078;Italy;86;160;Sicily & Sardinia;Nuragus di Cagliari;Nuragus;Argiolas
128079;Italy;86;150;Central Italy;Sangiovese di Romagna;Sangiovese;Castelluccio
