Vintage;Country;County;Points;Price;Province
01/01/2015;Italy;Chianti;89;18;Tuscany
01/01/2015;France;Ile de Beauté;90;28;France Other
01/01/2015;France;Fleurie;90;22;Beaujolais
01/01/2015;France;Beaune;94;75;Burgundy
01/01/2015;France;Cahors;90;16;Southwest France
01/01/2015;France;Buzet;86;15;Southwest France
01/01/2015;France;Pouilly Fumé;90;23;Loire Valley
01/01/2015;France;Alsace;93;17;Alsace
01/01/2015;France;Blaye Côtes de Bordeaux;84;15;Bordeaux
01/01/2015;France;Alsace;90;20;Alsace
01/01/2015;France;Brouilly;88;22;Beaujolais
01/01/2015;France;Côtes de Provence;88;18;Provence
01/01/2015;France;Alsace;90;21;Alsace
01/01/2015;France;Chablis;87;23;Burgundy
01/01/2015;Italy;Friuli Isonzo;90;25;Northeastern Italy
01/01/2015;France;Mediterranée;85;13;France Other
01/01/2015;Italy;Gavi;89;20;Piedmont
01/01/2015;Italy;Lugana;92;35;Lombardy
01/01/2015;France;Sancerre;94;39;Loire Valley
01/01/2015;Italy;Alto Adige;89;35;Northeastern Italy
01/01/2015;France;Vin de France;85;10;France Other
01/01/2015;France;Jurançon Sec;91;19;Southwest France
01/01/2015;France;Pouilly Fuissé;85;40;Burgundy
01/01/2015;France;Côtes de Provence;86;14;Provence
01/01/2015;France;Alsace;90;17;Alsace
01/01/2015;Italy;Morellino di Scansano;88;23;Tuscany
01/01/2015;France;Bourgogne Aligoté;86;13;Burgundy
01/01/2015;France;Bordeaux Supérieur;87;21;Bordeaux
01/01/2015;France;Pouilly Fuissé;90;26;Burgundy
01/01/2015;France;Blaye Côtes de Bordeaux;85;20;Bordeaux
01/01/2015;France;Juliénas;90;23;Beaujolais
01/01/2015;France;Corbières;84;20;Languedoc Roussillon
01/01/2015;France;Cahors;88;13;Southwest France
01/01/2015;France;Coteaux Varois;91;29;Provence
01/01/2015;France;Blaye Côtes de Bordeaux;86;17;Bordeaux
01/01/2015;France;Chablis;92;35;Burgundy
01/01/2015;France;Sancerre;90;22;Loire Valley
01/01/2015;France;Alsace;85;22;Alsace
01/01/2015;France;Morgon;91;27;Beaujolais
01/01/2015;France;Alsace;92;35;Alsace
01/01/2015;Italy;Sannio;90;25;Southern Italy
01/01/2015;France;Côtes du Tarn;90;16;Southwest France
01/01/2015;France;Alsace;91;31;Alsace
01/01/2015;Italy;Moscato d Asti;88;19;Piedmont
01/01/2015;France;Côtes de Provence;87;15;Provence
01/01/2015;France;Vin de France;86;10;France Other
01/01/2015;France;Savigny lès Beaune;87;65;Burgundy
01/01/2015;Italy;Lugana;90;25;Lombardy
01/01/2015;France;Blaye Côtes de Bordeaux;87;18;Bordeaux
01/01/2015;France;Bordeaux Supérieur;88;13;Bordeaux
01/01/2015;France;Santenay;90;40;Burgundy
01/01/2015;France;Brouilly;88;20;Beaujolais
01/01/2015;France;Sancerre;94;39;Loire Valley
01/01/2015;France;Corse;88;28;France Other
01/01/2015;France;Pouilly Fuissé;92;48;Burgundy
01/01/2015;France;Côtes de Provence;88;18;Provence
01/01/2015;France;Côte de Brouilly;87;20;Beaujolais
01/01/2015;France;Côtes de Gascogne;87;10;Southwest France
01/01/2015;France;Cahors;92;21;Southwest France
01/01/2015;Italy;Roero;88;15;Piedmont
01/01/2015;France;Vin de France;85;16;France Other
01/01/2015;France;Crémant d Alsace;89;25;Alsace
01/01/2015;France;Côtes de Provence;87;20;Provence
01/01/2015;Italy;Vino Spumante;89;35;Italy Other
01/01/2015;France;Bordeaux Supérieur;87;32;Bordeaux
01/01/2015;Italy;;89;35;Piedmont
01/01/2015;France;Blaye Côtes de Bordeaux;91;17;Bordeaux
01/01/2015;France;Côtes de Provence;88;20;Provence
01/01/2015;France;Beaujolais Villages;85;15;Beaujolais
01/01/2015;France;Mâcon Verze;88;25;Burgundy
01/01/2015;France;Bordeaux;85;13;Bordeaux
01/01/2015;Italy;Verdicchio dei Castelli di Jesi Classico Superiore;86;16;Central Italy
01/01/2015;France;Morgon;87;20;Beaujolais
01/01/2015;France;Coteaux du Giennois;88;35;Loire Valley
01/01/2015;France;Alsace;92;33;Alsace
01/01/2015;France;Muscadet;86;10;Loire Valley
01/01/2015;Italy;Toscana;87;20;Tuscany
01/01/2015;Italy;Bolgheri;88;32;Tuscany
01/01/2015;Italy;Collio;90;20;Northeastern Italy
01/01/2015;France;Sauternes;87;16;Bordeaux
01/01/2015;Italy;Vernaccia di San Gimignano;88;18;Tuscany
01/01/2015;Italy;Soave;88;13;Veneto
01/01/2015;France;Jurançon Sec;90;30;Southwest France
01/01/2015;France;Côtes de Provence;91;29;Provence
01/01/2015;Italy;Toscana;87;25;Tuscany
01/01/2015;France;Alsace;94;44;Alsace
01/01/2015;France;Sancerre;86;24;Loire Valley
01/01/2015;Italy;Verdicchio dei Castelli di Jesi Classico Superiore;90;15;Central Italy
01/01/2015;France;Bordeaux Blanc;86;11;Bordeaux
01/01/2015;Italy;Sicilia;89;15;Sicily & Sardinia
01/01/2015;France;Sancerre;92;27;Loire Valley
01/01/2015;France;Côte Chalonnaise;88;24;Burgundy
01/01/2015;France;Fleurie;91;22;Beaujolais
01/01/2015;France;Meursault;93;90;Burgundy
01/01/2015;France;Marcillac;87;18;Southwest France
01/01/2015;France;Moulin à Vent;90;25;Beaujolais
01/01/2015;France;Juliénas;92;25;Beaujolais
01/01/2015;France;Muscadet Sèvre et Maine;86;13;Loire Valley
01/01/2015;France;Sable de Camargue;86;16;Languedoc Roussillon
01/01/2015;France;Savigny lès Beaune;91;50;Burgundy
01/01/2015;France;Vin de France;86;10;France Other
01/01/2015;France;Alsace;89;27;Alsace
01/01/2015;France;Savigny lès Beaune;90;58;Burgundy
01/01/2015;France;Pouilly Fuissé;90;50;Burgundy
01/01/2015;France;Chablis;92;32;Burgundy
01/01/2015;France;Sancerre;87;26;Loire Valley
01/01/2015;France;Fleurie;90;21;Beaujolais
01/01/2015;France;Bordeaux Rosé;88;16;Bordeaux
01/01/2015;Italy;Valdobbiadene Superiore di Cartizze;91;45;Veneto
01/01/2015;France;Blaye Côtes de Bordeaux;84;15;Bordeaux
01/01/2015;Italy;Etna;89;21;Sicily & Sardinia
01/01/2015;Italy;Prosecco;90;23;Veneto
01/01/2015;France;Bordeaux Blanc;85;8;Bordeaux
01/01/2015;France;Chorey lès Beaune;90;35;Burgundy
01/01/2015;Italy;Campi Flegrei;88;17;Southern Italy
01/01/2015;France;Saint Nicolas de Bourgueil;91;27;Loire Valley
01/01/2015;France;Côtes de Gascogne;84;9;Southwest France
01/01/2015;France;Auxey Duresses;89;45;Burgundy
01/01/2015;France;Coteaux d Aix en Provence;88;15;Provence
01/01/2015;France;Côtes de Bordeaux;88;25;Bordeaux
01/01/2015;France;Sancerre;93;34;Loire Valley
01/01/2015;France;Côtes de Gascogne;85;12;Southwest France
01/01/2015;France;Beaujolais;84;12;Beaujolais
01/01/2015;France;Alsace;88;13;Alsace
01/01/2015;France;Côtes de Provence;87;17;Provence
01/01/2015;Italy;Montepulciano d Abruzzo;85;13;Central Italy
01/01/2015;Italy;Terre Siciliane;88;16;Sicily & Sardinia
01/01/2015;France;Morgon;88;20;Beaujolais
01/01/2015;France;Alsace;90;43;Alsace
01/01/2015;France;Madiran;90;14;Southwest France
01/01/2015;Italy;Toscana;87;20;Tuscany
01/01/2015;France;Beaujolais;87;15;Beaujolais
01/01/2015;Italy;Romagna;87;16;Central Italy
01/01/2015;France;Bergerac;88;14;Southwest France
01/01/2015;France;Mercurey;87;20;Burgundy
01/01/2015;France;Vosne Romanée;95;195;Burgundy
01/01/2015;France;Bordeaux;85;15;Bordeaux
01/01/2015;France;Bordeaux Blanc;88;10;Bordeaux
01/01/2015;France;Bordeaux;84;11;Bordeaux
01/01/2015;France;Alsace;94;33;Alsace
01/01/2015;France;Alsace;94;55;Alsace
01/01/2015;France;Vouvray;92;25;Loire Valley
01/01/2015;France;Pouilly Fuissé;87;50;Burgundy
01/01/2015;France;Muscadet Sèvre et Maine;88;18;Loire Valley
01/01/2015;France;Côtes du Rhône;83;10;Rhône Valley
01/01/2015;Italy;Soave Classico;93;20;Veneto
01/01/2015;France;Côtes de Provence;89;18;Provence
01/01/2015;France;Côtes du Lot;84;11;Southwest France
01/01/2015;Italy;Greco di Tufo;89;38;Southern Italy
01/01/2015;France;Côtes de Bergerac;91;23;Southwest France
01/01/2015;France;Alsace;90;22;Alsace
01/01/2015;Italy;Toscana;86;11;Tuscany
01/01/2015;Italy;Terre Siciliane;83;15;Sicily & Sardinia
01/01/2015;France;Alsace;91;41;Alsace
01/01/2015;France;Côtes de Gascogne;85;11;Southwest France
01/01/2015;France;Blaye Côtes de Bordeaux;88;13;Bordeaux
01/01/2015;France;Sancerre;92;55;Loire Valley
01/01/2015;France;Coteaux du Giennois;87;30;Loire Valley
01/01/2015;France;Alsace;93;40;Alsace
01/01/2015;Italy;Vino da Tavola;92;36;Italy Other
01/01/2015;France;Alsace;91;40;Alsace
01/01/2015;France;Beaujolais;87;23;Beaujolais
01/01/2015;France;Alsace;88;15;Alsace
01/01/2015;France;Vin de France;85;11;France Other
01/01/2015;France;Côtes de Provence La Londe;86;18;Provence
01/01/2015;France;Coteaux du Giennois;87;17;Loire Valley
01/01/2015;Italy;Barbera d Asti;90;40;Piedmont
01/01/2015;France;Sancerre;93;24;Loire Valley
01/01/2015;France;Brouilly;88;24;Beaujolais
01/01/2015;Italy;Sicilia;91;19;Sicily & Sardinia
01/01/2015;Italy;;89;35;Central Italy
01/01/2015;Italy;Gavi;89;15;Piedmont
01/01/2015;France;Côtes de Provence;92;36;Provence
01/01/2015;France;Bordeaux Blanc;90;13;Bordeaux
01/01/2015;France;Côtes de Provence;90;20;Provence
01/01/2015;France;Alsace;97;66;Alsace
01/01/2015;Italy;Chianti Colli Senesi;87;19;Tuscany
01/01/2015;France;Alsace;94;36;Alsace
01/01/2015;France;Côtes de Gascogne;85;15;Southwest France
01/01/2015;France;Juliénas;93;25;Beaujolais
01/01/2015;France;Sancerre;91;33;Loire Valley
01/01/2015;France;Chassagne Montrachet;92;105;Burgundy
01/01/2015;France;Alsace;92;53;Alsace
01/01/2015;France;Bordeaux Supérieur;87;20;Bordeaux
01/01/2015;France;Moulin à Vent;90;24;Beaujolais
01/01/2015;France;Moulin à Vent;93;21;Beaujolais
01/01/2015;France;Rosé d Anjou;83;11;Loire Valley
01/01/2015;France;Sancerre;88;20;Loire Valley
01/01/2015;France;Alsace;92;28;Alsace
01/01/2015;Italy;Bolgheri;86;32;Tuscany
01/01/2015;Italy;Vernaccia di San Gimignano;86;14;Tuscany
01/01/2015;Italy;Terre Siciliane;85;20;Sicily & Sardinia
01/01/2015;France;Pouilly Fuissé;91;44;Burgundy
01/01/2015;France;Coteaux du Vendômois;88;14;Loire Valley
01/01/2015;France;Menetou Salon;89;20;Loire Valley
01/01/2015;France;Côtes du Tarn;87;12;Southwest France
01/01/2015;France;Vin de France;85;16;France Other
01/01/2015;France;Mâcon Verze;88;25;Burgundy
01/01/2015;France;Cahors;86;15;Southwest France
01/01/2015;Italy;Sicilia;86;13;Sicily & Sardinia
01/01/2015;France;Alsace;89;12;Alsace
01/01/2015;France;Côtes de Provence;83;16;Provence
01/01/2015;France;Alsace;90;20;Alsace
01/01/2015;France;Alsace;83;22;Alsace
01/01/2015;France;Mercurey;92;50;Burgundy
01/01/2015;France;Côtes de Provence;86;19;Provence
01/01/2015;France;Côtes de Provence;87;25;Provence
01/01/2015;France;Bordeaux Rosé;87;12;Bordeaux
01/01/2015;Italy;Terre Siciliane;86;23;Sicily & Sardinia
01/01/2015;France;Bordeaux Supérieur;86;17;Bordeaux
01/01/2015;Italy;Moscato d Asti;88;14;Piedmont
01/01/2015;France;Mâcon Villages;87;25;Burgundy
01/01/2015;France;Blaye Côtes de Bordeaux;90;34;Bordeaux
01/01/2015;France;Saint Amour;90;21;Beaujolais
01/01/2015;France;Blaye Côtes de Bordeaux;90;17;Bordeaux
01/01/2015;France;Saint Julien;92;60;Bordeaux
01/01/2015;France;Bordeaux Supérieur;87;30;Bordeaux
01/01/2015;France;Pays d Oc;83;11;Languedoc Roussillon
01/01/2015;Italy;Moscato d Asti;90;20;Piedmont
01/01/2015;France;Moulin à Vent;87;20;Beaujolais
01/01/2015;France;Alsace;88;13;Alsace
01/01/2015;France;Côtes de Gascogne;87;12;Southwest France
01/01/2015;France;Chablis;93;45;Burgundy
01/01/2015;France;Brouilly;89;16;Beaujolais
01/01/2015;France;Sancerre;92;25;Loire Valley
01/01/2015;France;Bordeaux;86;12;Bordeaux
01/01/2015;France;Alsace;93;48;Alsace
01/01/2015;France;Côtes de Bordeaux;85;10;Bordeaux
01/01/2015;France;Alsace;90;25;Alsace
01/01/2015;France;Costières de Nîmes;91;14;Rhône Valley
01/01/2015;France;Alsace;93;31;Alsace
01/01/2015;France;Blaye Côtes de Bordeaux;88;13;Bordeaux
01/01/2015;France;Côtes du Lot;82;10;Southwest France
01/01/2015;France;Aloxe Corton;90;75;Burgundy
01/01/2015;France;Côtes de Provence;90;52;Provence
01/01/2015;France;Brouilly;89;16;Beaujolais
01/01/2015;France;Bandol;92;40;Provence
01/01/2015;France;Alsace;90;20;Alsace
01/01/2015;France;Bergerac Rosé;85;9;Southwest France
01/01/2015;France;Vouvray;85;16;Loire Valley
01/01/2015;France;Pommard;94;79;Burgundy
01/01/2015;France;Chablis;93;45;Burgundy
01/01/2016;Italy;Prosecco;85;19;Veneto
01/01/2016;France;Muscadet Sèvre et Maine;88;15;Loire Valley
01/01/2016;Italy;Sicilia;88;10;Sicily & Sardinia
01/01/2016;France;Bordeaux Blanc;87;12;Bordeaux
01/01/2016;France;Beaujolais Villages;84;10;Beaujolais
01/01/2016;Italy;Prosecco;91;13;Veneto
01/01/2016;France;Côtes de Provence;86;19;Provence
01/01/2016;France;Vin de France;86;12;France Other
01/01/2016;Italy;;88;18;Veneto
01/01/2016;France;Ile de Beauté;87;13;France Other
01/01/2016;France;Côtes de Provence;85;14;Provence
01/01/2016;France;Côtes du Lot;88;25;Southwest France
01/01/2016;France;Côtes de Provence;91;25;Provence
01/01/2016;France;Côtes de Provence;88;17;Provence
01/01/2016;France;Gaillac;86;16;Southwest France
01/01/2016;Italy;Prosecco Treviso;88;16;Veneto
01/01/2016;France;Chablis;88;23;Burgundy
01/01/2016;France;Côtes de Provence;92;17;Provence
01/01/2016;France;Côtes du Rhône;84;20;Rhône Valley
01/01/2016;France;Alsace;93;45;Alsace
01/01/2016;France;Muscadet Sèvre et Maine;91;17;Loire Valley
01/01/2016;France;Côtes de Gascogne;85;10;Southwest France
01/01/2016;France;Pays d Oc;85;13;Languedoc Roussillon
01/01/2016;Italy;Valdobbiadene Prosecco Superiore;93;29;Veneto
01/01/2016;France;Vin de France;87;13;France Other
01/01/2016;France;Alsace;87;22;Alsace
01/01/2016;France;Côtes de Provence;90;25;Provence
01/01/2016;France;Côtes de Provence;88;20;Provence
01/01/2016;France;Savoie;87;16;France Other
01/01/2016;Italy;Soave Classico;86;10;Veneto
01/01/2016;Italy;Colline Pescaresi;87;13;Central Italy
01/01/2016;France;Vin de France;87;12;France Other
01/01/2016;France;Alsace;88;19;Alsace
01/01/2016;France;Côtes de Provence;88;17;Provence
01/01/2016;France;Mâcon;87;19;Burgundy
01/01/2016;France;Savoie;86;15;France Other
01/01/2016;France;Côtes de Provence;88;26;Provence
01/01/2016;Italy;Lugana;87;25;Lombardy
01/01/2016;France;Bordeaux Blanc;88;23;Bordeaux
01/01/2016;France;Atlantique;85;10;France Other
01/01/2016;France;Alsace;86;20;Alsace
01/01/2016;France;Châteauneuf du Pape;91;30;Rhône Valley
01/01/2016;France;Rosé d Anjou;84;13;Loire Valley
01/01/2016;France;Vin de France;86;10;France Other
01/01/2016;France;Muscadet Sèvre et Maine;89;15;Loire Valley
01/01/2016;France;Muscadet Sèvre et Maine;89;14;Loire Valley
01/01/2016;France;Côtes de Gascogne;86;10;Southwest France
01/01/2016;Italy;Soave;85;12;Veneto
01/01/2016;Italy;Valdobbiadene Prosecco Superiore;91;29;Veneto
01/01/2016;France;Vin de France;84;12;France Other
01/01/2016;France;Touraine;89;25;Loire Valley
01/01/2016;Italy;Sicilia;90;20;Sicily & Sardinia
01/01/2016;France;Côtes de Provence;87;13;Provence
01/01/2016;France;Alsace;92;35;Alsace
01/01/2016;France;Mâcon La Roche Vineuse;85;15;Burgundy
01/01/2016;France;Côtes de Provence;84;10;Provence
01/01/2016;France;Côtes de Provence;92;59;Provence
01/01/2016;France;Côtes de Gascogne;85;12;Southwest France
01/01/2016;France;Alsace;88;18;Alsace
01/01/2016;France;Costières de Nîmes;86;18;Rhône Valley
01/01/2016;France;Muscadet Sèvre et Maine;86;13;Loire Valley
01/01/2016;Italy;Romagna;91;15;Central Italy
01/01/2016;France;Sancerre;85;25;Loire Valley
01/01/2016;Italy;Valdobbiadene Prosecco Superiore;90;50;Veneto
01/01/2016;France;Coteaux Varois en Provence;92;32;Provence
01/01/2016;France;Var;84;10;Provence
01/01/2016;France;Alsace;89;19;Alsace
01/01/2016;France;Côtes de Provence;84;10;Provence
01/01/2016;France;Côtes de Provence;88;18;Provence
01/01/2016;France;Laudun;89;14;Rhône Valley
01/01/2016;France;Côtes de Provence;87;19;Provence
01/01/2016;France;Vin de France;86;12;France Other
01/01/2016;France;Mâcon Villages;84;15;Burgundy
01/01/2016;France;Vin de France;85;12;France Other
01/01/2016;France;Sancerre;87;24;Loire Valley
01/01/2016;France;Bordeaux Rosé;84;15;Bordeaux
01/01/2016;France;Côtes de Provence;87;16;Provence
01/01/2016;France;Sancerre;88;26;Loire Valley
01/01/2016;France;Coteaux d Aix en Provence;89;13;Provence
01/01/2016;France;Côtes de Provence;88;24;Provence
01/01/2016;France;Côtes de Bourg;89;17;Bordeaux
01/01/2016;France;Muscadet Sèvre et Maine;92;24;Loire Valley
01/01/2016;France;Muscadet Sèvre et Maine;87;11;Loire Valley
01/01/2016;France;Muscadet Côtes de Grandlieu;87;12;Loire Valley
01/01/2016;France;Mâcon Cruzille;87;20;Burgundy
01/01/2016;Italy;Soave Classico;87;10;Veneto
01/01/2016;France;Bordeaux Blanc;84;10;Bordeaux
01/01/2016;France;;86;17;Rhône Valley
01/01/2016;France;Alsace;92;35;Alsace
01/01/2016;France;Corse;90;20;France Other
01/01/2016;France;Côtes de Provence;88;22;Provence
01/01/2016;France;Bordeaux Blanc;86;13;Bordeaux
01/01/2016;France;Sancerre;86;23;Loire Valley
01/01/2016;France;Muscadet Sèvre et Maine;90;17;Loire Valley
01/01/2016;France;Bordeaux;86;13;Bordeaux
01/01/2016;France;Sancerre;87;25;Loire Valley
01/01/2016;France;Côtes de Provence;87;18;Provence
01/01/2016;France;Vin de France;85;12;France Other
01/01/2016;Italy;Valdobbiadene Superiore di Cartizze;91;45;Veneto
01/01/2016;France;Bergerac;89;14;Southwest France
01/01/2016;France;Bordeaux Rosé;87;14;Bordeaux
01/01/2016;France;Bordeaux Rosé;86;20;Bordeaux
01/01/2016;Italy;Irpinia;88;20;Southern Italy
01/01/2016;France;Côtes de Provence;88;19;Provence
01/01/2016;France;Sancerre;89;25;Loire Valley
01/01/2016;France;Vin de France;88;10;France Other
01/01/2016;France;Sancerre;91;32;Loire Valley
01/01/2016;France;Côtes de Provence;84;16;Provence
01/01/2016;France;Alsace;89;15;Alsace
01/01/2016;France;Vin de France;86;11;France Other
01/01/2016;France;Pays d Oc;84;16;Languedoc Roussillon
01/01/2016;France;Côtes de Gascogne;85;12;Southwest France
01/01/2016;Italy;Valdobbiadene Prosecco Superiore;89;22;Veneto
01/01/2016;Italy;Valdobbiadene Prosecco Superiore;87;18;Veneto
01/01/2016;France;Côtes de Provence;90;23;Provence
01/01/2016;France;Alsace;90;25;Alsace
01/01/2016;Italy;Lugana;91;33;Lombardy
01/01/2016;France;Blaye Côtes de Bordeaux;86;13;Bordeaux
01/01/2016;France;Muscadet Sèvre et Maine;87;17;Loire Valley
01/01/2016;France;Côtes de Provence;85;12;Provence
01/01/2016;Italy;Valdobbiadene Prosecco Superiore;88;20;Veneto
01/01/2016;France;Muscadet Sèvre et Maine;84;12;Loire Valley
01/01/2016;France;Côtes de Gascogne;86;10;Southwest France
01/01/2016;France;Sancerre;90;27;Loire Valley
01/01/2016;France;Sable de Camargue;88;16;Languedoc Roussillon
01/01/2016;France;Pays d Oc;85;10;Languedoc Roussillon
01/01/2016;France;Vin de France;86;7;France Other
01/01/2016;France;Côtes de Provence;87;20;Provence
01/01/2016;France;Pays d Oc;87;17;Languedoc Roussillon
01/01/2016;France;Alsace;89;21;Alsace
01/01/2016;France;Coteaux Varois en Provence;88;14;Provence
01/01/2016;Italy;Sicilia;86;12;Sicily & Sardinia
01/01/2016;Italy;Salento;87;25;Southern Italy
01/01/2016;France;Ile de Beauté;85;10;France Other
01/01/2016;Italy;Puglia;87;15;Southern Italy
01/01/2016;Italy;Prosecco;87;11;Veneto
01/01/2016;France;Vouvray;87;18;Loire Valley
01/01/2016;Italy;Valdobbiadene Prosecco Superiore;87;22;Veneto
01/01/2016;France;Vin de France;82;19;France Other
01/01/2016;Italy;Sicilia;86;11;Sicily & Sardinia
01/01/2016;Italy;Valdobbiadene Prosecco Superiore;88;22;Veneto
01/01/2016;France;Côtes de Provence;88;15;Provence
01/01/2016;France;Côtes de Provence;90;20;Provence
01/01/2016;France;Muscadet Côtes de Grandlieu;87;12;Loire Valley
01/01/2016;France;Pays d Oc;87;12;Languedoc Roussillon
01/01/2016;France;Côtes de Provence;88;25;Provence
01/01/2016;France;Alsace;89;17;Alsace
01/01/2016;France;Côtes de Provence;90;26;Provence
01/01/2016;France;Côtes de Provence;88;20;Provence
01/01/2016;France;Bandol;91;23;Provence
01/01/2016;France;Côtes de Provence;87;20;Provence
01/01/2016;Italy;Venezia Giulia;89;21;Northeastern Italy
01/01/2016;France;Côtes de Gascogne;85;15;Southwest France
01/01/2016;France;Côtes de Provence La Londe;92;48;Provence
01/01/2016;France;Pays d Oc;87;11;Languedoc Roussillon
01/01/2016;France;Vin de France;85;12;France Other
01/01/2016;France;Pays d Oc;87;11;Languedoc Roussillon
01/01/2016;France;Tavel;89;15;Rhône Valley
01/01/2016;France;Tavel;91;26;Rhône Valley
01/01/2016;France;Alsace;88;18;Alsace
01/01/2016;France;Coteaux d Aix en Provence;86;13;Provence
01/01/2016;France;Coteaux Varois en Provence;85;11;Provence
