id;country;designation;points;price;province;region_1;winery
111912;Italy;Amaranto;88;20;Tuscany;Maremma Toscana;Podere San Cristoforo
111920;Italy;Guarda Boschi;88;45;Tuscany;Bolgheri Superiore;Fornacelle
111925;Italy;Vigna del Lago Riserva;88;100;Tuscany;Brunello di Montalcino;Val di Suga
111939;Italy;Rafaèl;86;16;Veneto;Valpolicella Classico Superiore;Tommasi
111973;Italy;Cà Florian Riserva;93;135;Veneto;Amarone della Valpolicella Classico;Tommasi
111974;Italy;Campomasua;93;65;Veneto;Amarone della Valpolicella Classico;Venturini Massimino
111985;Italy;La Marega;93;91;Veneto;Amarone della Valpolicella Classico;Le Salette
111987;Italy;Prunar;88;18;Northeastern Italy;Alto Adige;Erste Neue
111992;Italy;Montesanto;88;15;Veneto;Piave;Bonotto delle Tezze
111995;Italy;Trebium Trebbiano Spoletino;88;20;Central Italy;Umbria;Antonelli
111997;Italy;Villa Bucci Riserva;88;57;Central Italy;Verdicchio dei Castelli di Jesi Classico;Bucci
112008;Italy;Vigna Bosco Alto;88;23;Lombardy;Curtefranca;Ricci Curbastro
112045;Italy;Jazz;89;18;Sicily & Sardinia;Terre Siciliane;Paolo Calì
112070;Italy;Torriglione;88;60;Piedmont;Barolo;Mario Gagliasso
112071;Italy;Gambarin;88;22;Piedmont;Langhe;Montaribaldi
112119;Italy;Salana;86;10;Sicily & Sardinia;Cannonau di Sardegna;Vigneti Zanatta
112150;Italy;Spigel;88;28;Northeastern Italy;Alto Adige;Caldaro
112151;Italy;Gries Prestige Line Riserva;88;40;Northeastern Italy;Alto Adige;Cantina Produttori Bolzano
112162;Italy;Montemeraviglia;88;15;Piedmont;Roero;Cascina del Pozzo
112170;Italy;Berger Gei;88;40;Northeastern Italy;Alto Adige;Niedrist
112172;Italy;Camestri;88;16;Piedmont;Roero;Marco Porello
112176;Italy;Recit;88;18;Piedmont;Roero;Monchiero Carbone
112239;Italy;Cuvée del Fondatore Rive di Col San Martino Brut;93;35;Veneto;Valdobbiadene Prosecco Superiore;Graziano Merotto
112267;Italy;Rive di Soligo Dosaggio Zero;93;23;Veneto;Conegliano Valdobbiadene Prosecco Superiore;BiancaVigna
112270;Italy;Valmaggiore;86;30;Piedmont;Nebbiolo d'Alba;Orlando Abrigo
112283;Italy;Crussi;85;25;Piedmont;Nebbiolo d'Alba;Cà Richeta
112322;Italy;Pollara;86;13;Sicily & Sardinia;Terre Siciliane;Principe di Corleone
112401;Italy;Brut;87;22;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Bortolin
112410;Italy;Quercegobbe;88;65;Tuscany;Toscana;Petra
112446;Italy;Apianae;94;29;Southern Italy;Molise;Di Majo Norante
112450;Italy;Vigna Macchia dei Goti;94;60;Southern Italy;Taurasi;Antonio Caggiano
112452;Italy;Naturalis Historia;93;90;Southern Italy;Taurasi;Mastroberardino
112466;Italy;Riserva;89;120;Tuscany;Brunello di Montalcino;Le Potazzine
112476;Italy;Vigna Fontelontano Riserva;89;85;Tuscany;Brunello di Montalcino;Collemattoni
112488;Italy;Brut;88;24;Northeastern Italy;Trento;Altemasi
112491;Italy;B Extra Dry;88;23;Veneto;Valdobbiadene Prosecco Superiore;Brancher
112492;Italy;Oltre Rosé Riserva;88;30;Italy Other;Vino Spumante;Cà di Frara
112508;Italy;Brut;88;18;Veneto;Valdobbiadene Prosecco Superiore;Fratelli Bortolin
112510;Italy;Anno Zero Extra Dry;88;17;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Valdellövo
112517;Italy;Perenzo;89;65;Tuscany;Maremma Toscana;Fattoria di Magliano
112520;Italy;Riserva;88;36;Tuscany;Chianti Classico;Lornano
112544;Italy;Vecchie Vigne;88;35;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Umani Ronchi
112546;Italy;Riserva;88;35;Tuscany;Morellino di Scansano;Val delle Rose
112547;Italy;Reviresco;88;16;Tuscany;Morellino di Scansano;Val di Toro
112550;Italy;Riserva;88;37;Tuscany;Vino Nobile di Montepulciano;Tenute del Cerro
112559;Italy;Ostrea;88;20;Tuscany;Vernaccia di San Gimignano;Mormoraia
112562;Italy;Il Fattore;88;40;Tuscany;Vino Nobile di Montepulciano;Nottola
112575;Italy;Fagher;88;17;Veneto;Prosecco di Conegliano e Valdobbiadene;Le Colture
112579;Italy;Banda Rossa Millesimato Extra Dry;88;25;Veneto;Prosecco di Valdobbiadene;Bortolomiol
112583;Italy;Extra Dry;88;19;Veneto;Prosecco di Valdobbiadene;La Tordera
112584;Italy;Pianer Extra Dry;88;17;Veneto;Prosecco di Conegliano e Valdobbiadene;Le Colture
112586;Italy;Cartizze Dry;88;30;Veneto;Prosecco Superiore di Cartizze;Masottina
112587;Italy;Canan Brut;88;14;Veneto;Prosecco di Valdobbiadene;Perlage
112597;Italy;Campodipietra;86;16;Veneto;Veneto;Dogarina
112598;Italy;Barleit;86;18;Northeastern Italy;Alto Adige;Erste Neue
112604;Italy;90 Years White Label;86;20;Piedmont;Gavi;La Scolca
112605;Italy;Novantesimo Black Label;86;50;Piedmont;Gavi;La Scolca
112609;Italy;Moscabianca;86;11;Northeastern Italy;Venezia Giulia;Plozner
112610;Italy;Antica Casa;86;16;Piedmont;Moscato d'Asti;Ricossa
112628;Italy;Miraval Extra Dry Millesimato;85;22;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Bellenda
112644;Italy;Private Cuvée Brut;84;9;Veneto;Veneto;Zardetto
112658;Italy;Extra Dry;84;18;Veneto;Prosecco di Conegliano;Canella
112659;Italy;Extra Dry;84;16;Veneto;Prosecco di Conegliano;Collalbrigo
112694;Italy;Extra Dry;86;13;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Astoria
112695;Italy;Extra Dry;86;15;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Bellussi
112697;Italy;I Prandi Colli Scaligeri;86;10;Veneto;Soave;Marcato
112732;Italy;Rosé;84;17;Veneto;Veneto;Zardetto
112755;Italy;Greppico;87;20;Tuscany;Bolgheri;Viticcio
112767;Italy;Il Mandorlo;87;18;Tuscany;Toscana;Triacca
112768;Italy;Poggio ai Ginepri;87;28;Tuscany;Bolgheri;Tenuta Argentiera
112776;Italy;Macchion del Lupo;87;16;Tuscany;Toscana;Marchesi Ginori Lisci
112777;Italy;Cavaliere;87;70;Tuscany;Toscana;Michele Satta
112779;Italy;Il Corzano;87;40;Tuscany;Toscana;Fattoria Corzano e Paterno
112780;Italy;Brusco dei Barbi;87;12;Tuscany;Toscana;Fattoria dei Barbi
112802;Italy;Mazzano;94;198;Veneto;Amarone della Valpolicella Classico;Masi
112829;Italy;Molino a Vento;87;10;Sicily & Sardinia;Terre Siciliane;Tenute Orestiadi
112830;Italy;Tenuta Ibidini;87;15;Sicily & Sardinia;Sicilia;Valle dell'Acate
112836;Italy;Costa Dune;86;10;Sicily & Sardinia;Sicilia;MandraRossa
112842;Italy;Vento di Mare Bio;86;10;Sicily & Sardinia;Terre Siciliane;Cantine Ermes
112852;Italy;Campolieti;87;17;Veneto;Valpolicella Classico Superiore Ripasso;Luigi Righetti
112854;Italy;Costa delle Corone;87;45;Veneto;Amarone della Valpolicella Classico;Monteci
112862;Italy;Solane;87;15;Veneto;Valpolicella Classico Superiore Ripasso;Santi
112883;Italy;Torre del Falasco;86;17;Veneto;Valpolicella Ripasso;Cantina Sociale della Valpantena
112886;Italy;Gli Archi;86;25;Veneto;Valpolicella Classico Superiore Ripasso;Corte Archi
112899;Italy;Il Valpolicella Superiore;86;20;Veneto;Valpolicella Classico Superiore;La Collina dei Ciliegi
112902;Italy;Tenuta Lena di Mezzo;86;16;Veneto;Valpolicella Classico;Monte del Frá
112907;Italy;Valle d'Oro;87;12;Central Italy;Montepulciano d'Abruzzo;Cantina Tollo
112924;Italy;Vi No SO2;83;25;Central Italy;Orvieto Classico Superiore;Barberani
112950;Italy;Motto Piane;87;20;Veneto;Soave;Fattori
112973;Italy;Al Limite;86;24;Tuscany;Chianti Classico;San Leonino
112977;Italy;San Jacopo;86;15;Tuscany;Chianti Classico;Castello Vicchiomaggio
112984;Italy;Riserva;86;48;Tuscany;Chianti Classico;Stomennano
112990;Italy;Turris;86;30;Tuscany;Chianti Classico;Luiz Barichello
113009;Italy;Basarin Vigna Gianmatè;86;55;Piedmont;Barbaresco;Giacosa Fratelli
113018;Italy;Gaia Principe;86;43;Piedmont;Barbaresco;Prinsi
113019;Italy;Gallina;86;49;Piedmont;Barbaresco;Prinsi
113026;Italy;Meruzzano;86;55;Piedmont;Barbaresco;Orlando Abrigo
113036;Italy;Al Posto dei Fiori;90;21;Piedmont;Coste della Sesia;Le Pianelle
113051;Italy;Primo Bacio;90;20;Piedmont;Moscato d'Asti;Scagliola
113053;Italy;Marine;90;40;Piedmont;Colli Tortonesi;Vigne Marina Coppi
113094;Italy;Torricella;88;25;Tuscany;Toscana;Barone Ricasoli
113102;Italy;Nero di Serramarrocco;88;38;Sicily & Sardinia;Sicilia;Tenuta di Serramarrocco
113107;Italy;Riserva Cappellaccio;88;20;Southern Italy;Castel del Monte;Rivera
113116;Italy;Grifalco;88;25;Southern Italy;Aglianico del Vulture;Lucania
113133;Italy;Lighea;88;20;Sicily & Sardinia;Sicilia;Donnafugata
113147;Italy;Lona Bona;87;15;Central Italy;Romagna;Trerè
113151;Italy;Aprile;87;13;Sicily & Sardinia;Sicilia;Fondo Antico
113152;Italy;Amabile;87;13;Central Italy;Orvieto Classico;Bigi
113159;Italy;Ostrea;87;15;Tuscany;Vernaccia di San Gimignano;La Mormoraia
113164;Italy;Morale;87;13;Central Italy;Romagna;Morini
113165;Italy;Il Sangiovese;87;21;Central Italy;Romagna;Noelia Ricci
113169;Italy;Vigna a Solatio Riserva;87;26;Tuscany;Vernaccia di San Gimignano;Falchini
113172;Italy;Campo della Pieve;87;24;Tuscany;Vernaccia di San Gimignano;Il Colombaio di Santa Chiara
113190;Italy;Ramandolo 750ml;88;30;Northeastern Italy;Friuli;Bernardis
113207;Italy;Sincaru;89;24;Sicily & Sardinia;Cannonau di Sardegna;Vigne Surrau
113212;Italy;Astrea;89;21;Tuscany;Vernaccia di San Gimignano;Alessandro Tofanari
113215;Italy;Costamolino;89;15;Sicily & Sardinia;Vermentino di Sardegna;Argiolas
113216;Italy;Santa Caterina;89;30;Central Italy;Torgiano Rosso Riserva;Brocatelli Galli
113220;Italy;I Croppi;89;15;Central Italy;Romagna;Celli
113226;Italy;Sole Rosso;89;17;Central Italy;Romagna;Enio Ottaviani
113227;Italy;Pietramora Marzeno Riserva;89;50;Central Italy;Romagna;Fattoria Zerbina
113231;Italy;Vigna in Fiore;89;18;Tuscany;Vernaccia di San Gimignano;Massimo Daldin
113237;Italy;Bricco Rio Sordo;91;46;Piedmont;Barbaresco;Musso
113247;Italy;Duemilanove;91;45;Piedmont;Barbaresco;Albino Rocca
113250;Italy;Barolo di Barolo;91;90;Piedmont;Barolo;Marchesi di Barolo
113251;Italy;Sarmassa;91;105;Piedmont;Barolo;Marchesi di Barolo
113257;Italy;Paesi Tuoi;91;50;Piedmont;Barolo;Terre da Vino
113259;Italy;Vigneto Bofani;91;75;Piedmont;Barolo;Beni di Batasiolo
113260;Italy;Sorì Rio Sordo;91;90;Piedmont;Barbaresco;Ca'Romè
113261;Italy;Tre Stelle;91;60;Piedmont;Barbaresco;Cascina delle Rose
113262;Italy;Morassino;91;22;Piedmont;Barbaresco;Cascina Morassino
113264;Italy;Modà;87;10;Central Italy;Montepulciano d'Abruzzo;Talamonti
113266;Italy;Torre Migliori;87;14;Central Italy;Montepulciano d'Abruzzo Colline Teramane;Tenuta Cerulli Spinozzi
113268;Italy;Jorio;87;17;Central Italy;Montepulciano d'Abruzzo;Umani Ronchi
113278;Italy;Macchiarossa;87;25;Southern Italy;Molise;Cantine Cipressi
113281;Italy;Divus;87;21;Central Italy;Montepulciano d'Abruzzo;Ciavolich Giuseppe
113282;Italy;Casale Vecchio;87;18;Central Italy;Terre di Chieti;Farnese
113287;Italy;Òtre;87;18;Southern Italy;Puglia;Teanum
113288;Italy;Refiano;87;14;Southern Italy;Fiano di Avellino;Tenuta Cavalier Pepe
113314;Italy;Riserva;85;26;Tuscany;Chianti Classico;Castellani
113355;Italy;VYD;85;10;Tuscany;Toscana;Bellini
113400;Italy;Millesimato Dry;87;16;Veneto;Prosecco Treviso;La Jara
113406;Italy;Frizzante Spago;87;22;Veneto;Prosecco Treviso;De Faveri
113407;Italy;Zero Gran Cuvée Extra Dry;87;25;Veneto;Prosecco Treviso;De Stefani
113409;Italy;Brut;87;30;Veneto;Veneto;Teresa Raiz
113410;Italy;Extra Dry;87;15;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Conte Collalto
113419;Italy;Strada di Guia, 109 Brut;87;13;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Foss Marai
113424;Italy;Montebruna;89;23;Piedmont;Barbera d'Asti;Braida di Giacomo Bologna
113433;Italy;Bricco Battista;89;30;Piedmont;Barbera del Monferrato Superiore;Giulio Accornero e Figli
113437;Italy;Vigna Roreto;89;20;Piedmont;Barbera d'Alba;Orlando Abrigo
113458;Italy;Carthago;89;26;Sicily & Sardinia;Sicilia;MandraRossa
113470;Italy;Il Moro;89;26;Sicily & Sardinia;Vittoria;Valle dell'Acate
113474;Italy;Rian;89;22;Piedmont;Dolcetto d'Alba;Cascina Bruciata
113479;Italy;Braccale;86;19;Tuscany;Toscana;Jacopo Biondi-Santi
113483;Italy;Colbelo Extra Dry;86;26;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Merotto
113484;Italy;Extra Dry;86;18;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Mionetto
113486;Italy;È 100 Per Cento Unoaked;86;11;Sicily & Sardinia;Sicilia;Orion Wine
113488;Italy;Bocara;86;18;Veneto;Gambellara Classico;Domenico Cavazza
113491;Italy;Prima Volta Brut;86;16;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Giavi
113496;Italy;4or Extra Dry;86;18;Veneto;Prosecco;Anna Spinato
113498;Italy;Extra Dry Rosè;86;20;Veneto;Veneto;Bacio della Luna
113500;Italy;Marangi;86;15;Southern Italy;Salento;Tenute Mater Domini
113501;Italy;Dorian;86;11;Central Italy;Emilia;Torre Fornello
113502;Italy;Anno Zero Extra Dry;86;18;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Valdellövo
113503;Italy;Private Cuvée Brut;86;12;Veneto;Veneto;Zardetto
113506;Italy;Libera;90;24;Piedmont;Barbera d'Asti;Bava
113530;Italy;Rodon;90;16;Veneto;Bardolino Chiaretto;Le Fraghe
113535;Italy;Roncaglie;90;49;Piedmont;Barbaresco;Socré
113559;Italy;Gallina;90;48;Piedmont;Barbaresco;Oddero
113605;Italy;Belstar Brut;86;12;Veneto;Prosecco;Bisol
113607;Italy;Lunetta;86;14;Veneto;Prosecco;Cavit
113618;Italy;Brut Prestige;86;14;Veneto;Prosecco Treviso;Mionetto
113623;Italy;Extra Dry;86;14;Veneto;Prosecco Treviso;LaLuca
113628;Italy;Filo Dora;86;13;Veneto;Prosecco;Tommasi
113629;Italy;Cuvée 1821 Brut;86;15;Veneto;Prosecco;Zonin
113630;Italy;Dry;86;15;Veneto;Prosecco;Ménage à Trois
113647;Italy;Vigna Cicogna;92;26;Southern Italy;Greco di Tufo;Benito Ferrara
113653;Italy;Pietracalda;92;37;Southern Italy;Fiano di Avellino;Feudi di San Gregorio
113728;Italy;RS;88;15;Tuscany;Chianti Classico;Badia a Coltibuono
113752;Italy;Casanova dell'Aia;88;35;Tuscany;Chianti Classico;Istine
113764;Italy;Sorano Coste & Bricco;89;60;Piedmont;Barolo;Giacomo Ascheri
113770;Italy;Cannubi;89;90;Piedmont;Barolo;Michele Chiarlo
113774;Italy;Ciabot Camerano;88;18;Piedmont;Barbera d'Alba;Marcarini
113775;Italy;Tortoniano;88;47;Piedmont;Barolo;Michele Chiarlo
113781;Italy;Naturalis Extra Brut;90;55;Lombardy;Franciacorta;La Valle
113803;Italy;Praepositus;90;30;Northeastern Italy;Alto Adige;Abbazia di Novacella
113804;Italy;Porphyr Riserva;90;60;Northeastern Italy;Alto Adige;Cantina Terlano
113805;Italy;Castel Ringberg Riserva;90;45;Northeastern Italy;Alto Adige;Elena Walch
113832;Italy;Superiore;87;17;Northeastern Italy;Friuli Aquileia;Tenuta Cà Bolani
113838;Italy;Ritratti Del Diaol;87;18;Northeastern Italy;Trentino;La Vis
113839;Italy;Simboli;87;13;Northeastern Italy;Trentino;La Vis
113841;Italy;San Giacomo;87;26;Lombardy;Lugana;Malavasi Daniele
113842;Italy;Morabianca;87;21;Southern Italy;Falanghina del Sannio;Mastroberardino
113845;Italy;Capitel Alto;87;17;Veneto;Soave Classico;Montresor
113872;Italy;Il Sogno;93;120;Piedmont;Gattinara;Travaglini
113907;Italy;The Dancing Chef;81;9;Northeastern Italy;Venezie;Marchetti
113931;Italy;Vigneto di Monte Lodoletta;96;470;Veneto;Amarone della Valpolicella;Dal Forno Romano
113933;Italy;Castellero;90;55;Piedmont;Barolo;Brezza
113934;Italy;del Comune di Serralunga d'Alba;90;30;Piedmont;Barolo;Cantina del Nebbiolo
113936;Italy;Ovello;90;60;Piedmont;Barbaresco;Cascina Morassino
113943;Italy;Bordini;90;52;Piedmont;Barbaresco;Elvio Cogno
113954;Italy;Cerretta;90;103;Piedmont;Barolo;Ca'Romè
113956;Italy;Perno;90;55;Piedmont;Barolo;Cascina del Monastero
113959;Italy;Cannubi;90;65;Piedmont;Barolo;Comm. G. B. Burlotto
113964;Italy;Riserva San Pietro;87;80;Piedmont;Barolo;Tenuta Rocca
113997;Italy;Capitel Monte Olmi Riserva;92;105;Veneto;Amarone della Valpolicella Classico;Tedeschi
114005;Italy;Mazzano;92;170;Veneto;Amarone della Valpolicella Classico;Masi
114006;Italy;Costasera Riserva;92;77;Veneto;Amarone della Valpolicella Classico;Masi
114029;Italy;Le Bessole;91;30;Veneto;Amarone della Valpolicella Classico;Stefano Accordini
114047;Italy;La Loggia del Cavaliere;90;70;Southern Italy;Taurasi;Tenuta Cavalier Pepe
114093;Italy;San Vincenzo;89;11;Northeastern Italy;Delle Venezie;Anselmi
114099;Italy;Sacrisassi Bianco;88;42;Northeastern Italy;Colli Orientali del Friuli;Le Due Terre
114103;Italy;Masso Tratta;88;13;Northeastern Italy;Trentino;La Vis
114109;Italy;Sanct Valentin;88;30;Northeastern Italy;Alto Adige;San Michele Eppan
114114;Italy;Barthenau Vigna San Michele;88;16;Northeastern Italy;Alto Adige;J. Hofstatter
114115;Italy;Flors di Uis;88;27;Northeastern Italy;Friuli Isonzo;Vie di Romans
114121;Italy;Vulcaia;88;21;Northeastern Italy;Delle Venezie;Inama
114154;Italy;Sottocastello;91;45;Piedmont;Barolo;Le Ginestre
114161;Italy;Pajoré;91;55;Piedmont;Barbaresco;Sottimano
114168;Italy;Basarin;90;52;Piedmont;Barbaresco;Giacosa Fratelli
114172;Italy;Rabajà;90;65;Piedmont;Barbaresco;Castello di Verduno
114179;Italy;Norma Rosso;87;24;Sicily & Sardinia;Etna;Cantine Valenti
114189;Italy;Sarmassa;87;93;Piedmont;Barolo;Marchesi di Barolo
114205;Italy;Trecampane;92;19;Lombardy;Lugana;Marangona
114212;Italy;Rosé;92;46;Lombardy;Franciacorta;Barone Pizzini
114213;Italy;Vintage Collection Dosage Zero;92;75;Lombardy;Franciacorta;Ca' del Bosco
114225;Italy;Dubl +;92;44;Southern Italy;Campania;Feudi di San Gregorio
114238;Italy;Naturalmente Bio;88;18;Sicily & Sardinia;Sicilia;Caruso & Minini
114251;Italy;Tenute Sirignano;88;20;Sicily & Sardinia;Terre Siciliane;Marchesi De Gregorio
114268;Italy;SolAlto;91;30;Tuscany;Maremma;Fattoria Le Pupille
114272;Italy;Greppone Mazzi;91;79;Tuscany;Brunello di Montalcino;Ruffino
114274;Italy;Campogiovanni;91;60;Tuscany;Brunello di Montalcino;San Felice
114275;Italy;Riserva;91;88;Tuscany;Brunello di Montalcino;SassodiSole
114277;Italy;Riserva;91;79;Tuscany;Brunello di Montalcino;Tenuta Oliveto
114283;Italy;Podere Bellarina;91;70;Tuscany;Brunello di Montalcino;Tenute Niccolai
114311;Italy;Millesimato Cuvée Tenuta Val de Brun Extra Dry;88;20;Veneto;Valdobbiadene Prosecco Superiore;Astoria
114314;Italy;Noso Dosaggio Zero;88;45;Veneto;Valdobbiadene Prosecco Superiore;Bisol
114318;Italy;Brut;88;20;Veneto;Conegliano Valdobbiadene Prosecco Superiore;BiancaVigna
114320;Italy;Dry;88;43;Veneto;Valdobbiadene Superiore di Cartizze;Col Vetoraz
114322;Italy;Colbelo Extra Dry;88;17;Veneto;Valdobbiadene Prosecco Superiore;Merotto
114343;Italy;Cento Filari;89;25;Lombardy;Lugana;Cesari
114351;Italy;Cecu D'la Biunda;89;25;Piedmont;Roero;Monchiero Carbone
114361;Italy;Tardivo Ma Non Tardo;89;39;Central Italy;Verdicchio dei Castelli di Jesi Classico;Stefano Antonucci
114363;Italy;Misco Riserva;89;24;Central Italy;Verdicchio dei Castelli di Jesi Classico;Tenuta di Tavignano
114366;Italy;Passion Riserva;89;45;Northeastern Italy;Alto Adige;St. Pauls
114391;Italy;Senza Titolo;90;199;Veneto;Amarone della Valpolicella;Musella
114404;Italy;Capitel Croce;88;22;Veneto;Veneto;Anselmi
114436;Italy;Rive Alte;91;32;Northeastern Italy;Isonzo del Friuli;Borgo San Daniele
114451;Italy;Galatina;84;16;Southern Italy;Galatina;Valle dell'Asso
114459;Italy;Pietracupa;90;25;Tuscany;Bolgheri;Tenuta Moraia
114466;Italy;Podere Grattamacco;89;40;Tuscany;Bolgheri;Collemassari
114472;Italy;Il Poggiale Riserva;89;35;Tuscany;Chianti Classico;Castellare di Castellina
114475;Italy;Poggio ai Ginepri;89;19;Tuscany;Bolgheri;Tenuta Argentiera
114480;Italy;Cavaliere;89;60;Tuscany;Toscana;Michele Satta
114486;Italy;Lenaia;89;35;Tuscany;Toscana;Casa di Terra
114587;Italy;Tesoro della Regina;86;20;Veneto;Prosecco;Botter
114589;Italy;Scaglietti;86;20;Central Italy;Lambrusco di Sorbara;Donelli
114598;Italy;Santi Nello;86;17;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Botter
114604;Italy;Zagara;86;19;Piedmont;Moscato d'Asti;Marchesi di Barolo
114660;Italy;Giulio Locatelli Riserva;87;14;Northeastern Italy;Collio;Tenuta di Angoris
114691;Italy;Terrarossa;88;18;Tuscany;Chianti Classico;Melini
114696;Italy;Vigna Vecchia Riserva;88;30;Tuscany;Chianti Rufina;Podere il Pozzo
114705;Italy;Terra Rossa Riserva;88;20;Tuscany;Chianti Colli Senesi;Tenuta di Trecciano
114716;Italy;Foss'a Spina;88;16;Tuscany;Chianti Colli Fiorentini;Il Corno
114717;Italy;Riserva;88;34;Tuscany;Chianti Classico;Il Molino di Grace
114721;Italy;Gattera;93;55;Piedmont;Barolo;Revello Fratelli
114728;Italy;Perno;93;65;Piedmont;Barolo;Sordo
114740;Italy;Badarina Riserva;93;120;Piedmont;Barolo;Grimaldi Bruna
114751;Italy;Filetto;85;10;Tuscany;Chianti;Poggio Nicchiaia
114766;Italy;Spigallo;85;13;Tuscany;Chianti;Fattoria Il Muro
114771;Italy;Prestige;85;10;Tuscany;Chianti;Uggiano
114778;Italy;Tomaiolo Riserva;85;15;Tuscany;Chianti Classico;Castellani
114780;Italy;Raboso;89;25;Veneto;Piave;Moletto
114783;Italy;Vigneto ai Palazzi Riserva;89;40;Veneto;Piave;Masottina
114791;Italy;Lochera;88;40;Piedmont;Fara;Dessilani
114793;Italy;Donatella;88;30;Piedmont;Barbera d'Alba;Luigi Baudana
114795;Italy;Le Quaiare Lugana;88;25;Lombardy;Lugana;Bertani
114799;Italy;Radici;88;30;Southern Italy;Fiano di Avellino;Mastroberardino
114802;Italy;Costa di Mu;88;29;Piedmont;Langhe;Rivetti Massimo
114805;Italy;Riserva Conte Ferdinando Guicciardini;89;23;Tuscany;Chianti Colli Fiorentini;Castello di Poppiano
114813;Italy;Genius Loci;89;23;Tuscany;Toscana;Burchino
114820;Italy;Gherardino;88;22;Tuscany;Chianti Classico;Villa Vignamaggio
114826;Italy;Tribolo;88;28;Tuscany;Montecucco;Poggio Stenti
